,year,mileage,max_power,km_distances,binned_engine,co_cc,_num_sales,Diesel,petrol,firstowner,secondowner,others,_company,_seats_in_year
2021,2019,16.0,160.77,-2.3435284123743285,3,13.0,5,0.0,1.0,1.0,0.0,0.0,14,5
2022,2014,14.95,93.7,0.6529489507922431,1,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,47
2023,2018,18.6,81.83,-0.9589839968572472,3,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
2024,2012,18.5,85.8,0.7283538070884685,3,37420.0,126,0.0,1.0,0.0,1.0,0.0,20,109
2025,2017,15.37,73.0,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
2026,2015,19.34,76.0,0.06706872207074448,3,200.0,11,0.0,1.0,1.0,0.0,0.0,23,11
2027,2015,22.95,74.0,0.4857285917244767,3,8074.0,44,1.0,0.0,1.0,0.0,0.0,27,18
2028,2016,21.38,88.7,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
2029,2017,19.67,126.2,-0.6060935388716245,2,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
2030,2018,17.0,108.5,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
2031,2013,17.92,62.1,0.41688192720514944,3,16333.0,84,0.0,1.0,0.0,1.0,0.0,11,84
2032,2014,23.59,67.04,0.9218424672091927,3,5222.0,31,1.0,0.0,1.0,0.0,0.0,28,9
2033,2017,16.78,88.73,-0.6281526125268952,3,5222.0,42,0.0,1.0,1.0,0.0,0.0,28,30
2034,2011,15.010306406685237,115.76303621169914,0.9853355964774947,1,5222.0,29,0.0,1.0,1.0,0.0,0.0,28,5
2035,2011,19.0,90.0,0.6401747059009588,3,8074.0,63,1.0,0.0,1.0,0.0,0.0,27,46
2036,2017,17.0,81.86,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
2037,2017,21.1,55.2,-0.6060935388716245,4,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
2038,2014,14.74,194.3,0.064659960918983,1,16333.0,102,1.0,0.0,1.0,0.0,0.0,11,2
2039,2018,28.4,74.0,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
2040,2017,14.53,138.1,-0.9500253902159189,2,5222.0,42,0.0,1.0,0.0,1.0,0.0,28,30
2041,2008,20.36,78.9,0.7219049462287421,3,16333.0,37,0.0,1.0,0.0,1.0,0.0,11,37
2042,2014,12.99,100.6,0.7952176195995114,1,5222.0,31,1.0,0.0,0.0,1.0,0.0,28,8
2043,2011,19.2,65.0,1.6767740511958815,3,18988.0,57,1.0,0.0,0.0,0.0,1.0,19,12
2044,2016,18.9,82.0,0.20582409487932188,3,16333.0,114,0.0,1.0,0.0,1.0,0.0,11,114
2045,2008,20.36,78.9,0.4221439771091156,3,16333.0,37,0.0,1.0,1.0,0.0,0.0,11,37
2046,2004,19.88817244611059,87.28475164011248,0.9201374811284437,3,16333.0,8,0.0,1.0,0.0,0.0,1.0,11,5
2047,2017,16.3,170.0,-0.5983807450880043,1,13.0,17,1.0,0.0,1.0,0.0,0.0,14,17
2048,2016,18.9,82.0,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
2049,2009,17.0,80.0,0.1801764956689611,3,16333.0,35,0.0,1.0,0.0,0.0,1.0,11,34
2050,2010,21.577849519743864,70.51968034096963,0.8243571911311792,3,37420.0,99,1.0,0.0,0.0,1.0,0.0,20,11
2051,2013,22.9,74.0,0.23834764238879833,3,37420.0,155,1.0,0.0,1.0,0.0,0.0,20,129
2052,2013,12.99,100.57,0.8622207221386328,1,5222.0,47,1.0,0.0,0.0,1.0,0.0,28,31
2053,2007,12.8,102.0,1.7688189978590436,1,5222.0,10,1.0,0.0,0.0,1.0,0.0,28,4
2054,2015,16.8,34.2,-0.01370441691484094,4,37420.0,173,0.0,1.0,0.0,1.0,0.0,20,149
2055,2018,20.71,53.26,-1.3770237701573569,4,839.0,26,0.0,1.0,1.0,0.0,0.0,25,25
2056,2011,23.0,90.0,0.6438107129252174,3,16333.0,76,1.0,0.0,0.0,1.0,0.0,11,74
2057,2005,15.773569078947366,99.86529605263158,0.9802760283687828,1,18988.0,6,1.0,0.0,0.0,1.0,0.0,19,1
2058,2017,18.6,81.83,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
2059,2017,16.0,140.0,-0.46688274641574473,1,18988.0,59,1.0,0.0,0.0,1.0,0.0,19,41
2060,2018,18.15,82.0,-0.9164499365881377,3,18988.0,47,0.0,1.0,0.0,1.0,0.0,19,14
2061,2016,18.2,88.7,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
2062,2010,18.3,147.9,0.536006860475682,1,1409.0,23,1.0,0.0,1.0,0.0,0.0,4,19
2063,2019,22.37,214.56,-1.7874765089273537,1,0.0,28,0.0,1.0,1.0,0.0,0.0,17,28
2064,2018,20.3,68.0,-0.9589839968572472,3,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
2065,2016,21.1,55.2,-0.19109732370406982,4,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
2066,2016,22.54,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
2067,2018,21.38,88.7,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
2068,2008,16.8,68.0,1.0509451990778158,3,8074.0,23,1.0,0.0,0.0,1.0,0.0,27,16
2069,2012,13.87,75.0,0.9276956009379023,3,18988.0,57,0.0,1.0,0.0,1.0,0.0,19,9
2070,2015,14.02,118.3,0.5743603403378089,1,18988.0,72,1.0,0.0,0.0,1.0,0.0,19,1
2071,2008,17.8,75.0,0.5733517804441588,3,37420.0,50,1.0,0.0,0.0,0.0,1.0,20,36
2072,2013,21.9,88.76,0.41688192720514944,3,16333.0,84,1.0,0.0,0.0,1.0,0.0,11,84
2073,2013,22.7,126.24,0.23446592924843754,2,16333.0,84,1.0,0.0,1.0,0.0,0.0,11,84
2074,2017,18.9,81.86,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
2075,2012,15.010306406685237,115.76303621169914,1.177843414950957,1,5222.0,45,1.0,0.0,1.0,0.0,0.0,28,20
2076,2013,23.4,74.0,0.5848639999519061,3,37420.0,155,1.0,0.0,0.0,1.0,0.0,20,129
2077,2013,16.47,73.9,0.6179901674001852,3,934.0,21,0.0,1.0,0.0,0.0,1.0,29,21
2078,2018,17.4,117.6,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
2079,2015,26.0,98.6,0.007675698505443592,3,3837.0,42,1.0,0.0,1.0,0.0,0.0,10,37
2080,2003,21.577849519743864,70.51968034096963,1.2326553030134282,3,37420.0,22,0.0,1.0,0.0,1.0,0.0,20,9
2081,2013,20.51,67.04,0.5848639999519061,4,37420.0,155,0.0,1.0,0.0,1.0,0.0,20,129
2082,2019,19.0,88.76,-3.0792656731847656,3,3837.0,43,0.0,1.0,1.0,0.0,0.0,10,42
2083,2018,14.8,121.3,-0.9589839968572472,2,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
2084,2013,28.4,74.0,0.5848639999519061,3,37420.0,155,1.0,0.0,0.0,1.0,0.0,20,129
2085,2016,23.95,67.05,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
2086,2019,18.9,81.86,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
2087,2009,12.8,102.0,2.090811609420256,1,5222.0,9,1.0,0.0,0.0,0.0,1.0,28,2
2088,2017,20.85,83.14,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
2089,2016,18.6,81.83,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
2090,2008,15.4,120.0,1.0608946177505223,1,18988.0,13,1.0,0.0,1.0,0.0,0.0,19,7
2091,2013,18.5,82.85,0.23446592924843754,3,16333.0,84,0.0,1.0,1.0,0.0,0.0,11,84
2092,2013,14.28,138.03,0.4359453640418254,2,5222.0,47,0.0,1.0,1.0,0.0,0.0,28,9
2093,2015,21.0,74.96,0.47039304362559575,3,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,64
2094,2014,25.2,74.0,0.7229161457348965,3,37420.0,135,1.0,0.0,0.0,0.0,1.0,20,120
2095,2012,19.3,73.9,0.7283538070884685,3,37420.0,126,1.0,0.0,0.0,1.0,0.0,20,109
2096,2008,17.8,67.0,1.0758068249572765,3,3487.0,7,1.0,0.0,0.0,1.0,0.0,9,7
2097,2011,20.54,103.6,0.6629987069182575,2,934.0,31,1.0,0.0,0.0,1.0,0.0,29,30
2098,2019,15.41,103.2,-2.0042720885369625,2,684.0,2,0.0,1.0,1.0,0.0,0.0,26,2
2099,2009,15.0,104.68,0.6580799856323515,2,37420.0,77,0.0,1.0,0.0,0.0,1.0,20,65
2100,2015,22.7,126.2,0.11076504712195363,2,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
2101,2015,19.1,82.0,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
2102,2009,17.92,62.1,0.7707940800508842,3,16333.0,35,0.0,1.0,0.0,1.0,0.0,11,34
2103,2018,22.0,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
2104,2014,15.1,140.0,0.6529489507922431,1,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,47
2105,2017,17.57,88.7,-0.12716183398370204,3,8074.0,66,0.0,1.0,1.0,0.0,0.0,27,46
2106,2014,20.92,67.1,0.3258395543531243,4,37420.0,135,0.0,1.0,0.0,1.0,0.0,20,120
2107,2007,17.8,63.0,0.4632488345401517,3,16333.0,17,0.0,1.0,0.0,0.0,1.0,11,16
2108,2015,25.8,98.6,0.007675698505443592,3,3837.0,42,1.0,0.0,1.0,0.0,0.0,10,37
2109,2014,25.2,74.0,0.03794032195548667,3,37420.0,135,1.0,0.0,1.0,0.0,0.0,20,120
2110,2011,17.67,138.08,1.472969717052539,1,684.0,7,1.0,0.0,1.0,0.0,0.0,26,7
2111,2012,23.4,74.0,0.2830395065778076,3,37420.0,126,1.0,0.0,1.0,0.0,0.0,20,109
2112,2016,27.62,47.0,-0.048786000313672626,4,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
2113,2014,16.95,97.7,0.28936910546146843,3,200.0,13,0.0,1.0,1.0,0.0,0.0,23,13
2114,2014,15.1,140.0,1.101121450637034,1,18988.0,69,1.0,0.0,0.0,0.0,1.0,19,47
2115,2012,15.010306406685237,115.76303621169914,1.177843414950957,1,5222.0,45,1.0,0.0,1.0,0.0,0.0,28,20
2116,2011,23.03,69.0,0.6401747059009588,3,8074.0,63,1.0,0.0,1.0,0.0,0.0,27,46
2117,2017,24.7,47.3,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
2118,2018,16.55,105.0,-0.9164499365881377,1,18988.0,47,1.0,0.0,0.0,1.0,0.0,19,14
2119,2012,15.1,140.0,1.1301932069988316,1,18988.0,57,1.0,0.0,0.0,0.0,1.0,19,27
2120,2013,12.99,100.6,0.8622207221386328,1,5222.0,47,1.0,0.0,0.0,1.0,0.0,28,31
2121,2016,21.49,108.5,-0.05897888495050184,3,934.0,15,1.0,0.0,1.0,0.0,0.0,29,15
2122,2016,23.95,67.05,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
2123,2006,19.7,46.3,0.8531311980865749,4,37420.0,40,0.0,1.0,0.0,1.0,0.0,20,31
2124,2012,17.21,100.0,1.6061946252959571,3,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,27
2125,2008,12.8,102.0,1.6547819191905606,1,5222.0,8,1.0,0.0,0.0,1.0,0.0,28,2
2126,2012,22.9,74.0,0.7283538070884685,3,37420.0,126,1.0,0.0,0.0,1.0,0.0,20,109
2127,2012,16.95,97.7,0.24645325493053988,3,200.0,9,0.0,1.0,0.0,1.0,0.0,23,9
2128,2013,12.99,100.6,0.8622207221386328,1,5222.0,47,1.0,0.0,0.0,1.0,0.0,28,31
2129,2017,24.29,99.0,-0.1413106776512537,3,3487.0,34,1.0,0.0,1.0,0.0,0.0,9,32
2130,2017,28.09,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
2131,2016,18.49,100.0,0.4369465453776981,3,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,46
2132,2018,17.0,108.5,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
2133,2016,23.95,67.1,-0.047304311768074585,4,37420.0,190,0.0,1.0,0.0,1.0,0.0,20,164
2134,2014,22.9,74.0,0.3258395543531243,3,37420.0,135,1.0,0.0,0.0,1.0,0.0,20,120
2135,2011,16.52,123.7,0.7006044954653311,1,1409.0,32,1.0,0.0,0.0,1.0,0.0,4,25
2136,2013,23.4,74.0,0.5848639999519061,3,37420.0,155,1.0,0.0,0.0,1.0,0.0,20,129
2137,2011,22.32,126.32,0.6438107129252174,2,16333.0,76,1.0,0.0,0.0,1.0,0.0,11,74
2138,2012,19.0,71.0,1.056852028091917,3,8074.0,78,1.0,0.0,0.0,1.0,0.0,27,54
2139,2016,22.54,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
2140,2010,12.8,102.0,1.925192966164461,1,5222.0,22,1.0,0.0,1.0,0.0,0.0,28,13
2141,2017,22.54,88.73,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
2142,2011,17.0,80.0,0.7881260380707589,3,16333.0,76,0.0,1.0,0.0,0.0,1.0,11,74
2143,2010,18.0,62.0,0.536006860475682,4,1409.0,23,0.0,1.0,1.0,0.0,0.0,4,19
2144,2017,22.7,53.0,-0.1258790630318043,4,160.0,13,0.0,1.0,1.0,0.0,0.0,6,10
2145,2011,22.32,126.32,0.6438107129252174,2,16333.0,76,1.0,0.0,0.0,1.0,0.0,11,74
2146,2015,16.02,93.7,0.046393956925015245,3,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,23
2147,2017,25.6,97.9,-0.5473394961823281,3,3837.0,57,1.0,0.0,1.0,0.0,0.0,10,49
2148,2016,25.32,77.0,0.30894039200283174,3,18988.0,71,1.0,0.0,0.0,1.0,0.0,19,12
2149,2015,17.43,105.5,0.11665136105984716,3,16333.0,118,0.0,1.0,0.0,1.0,0.0,11,118
2150,2011,17.2,53.5,0.6401747059009588,3,8074.0,63,1.0,0.0,1.0,0.0,0.0,27,46
2151,2017,28.09,88.5,0.4221439771091156,3,37420.0,238,1.0,0.0,0.0,0.0,1.0,20,212
2152,2014,23.1,67.04,0.03794032195548667,4,37420.0,135,0.0,1.0,1.0,0.0,0.0,20,120
2153,2017,28.4,74.02,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
2154,2015,16.02,93.7,0.046393956925015245,3,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,23
2155,2012,19.4,86.8,0.16956860135399493,3,3837.0,16,0.0,1.0,1.0,0.0,0.0,10,16
2156,2017,22.0,81.8,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
2157,2015,18.16,78.8,0.7716814483885085,3,5222.0,43,0.0,1.0,1.0,0.0,0.0,28,14
2158,2018,24.7,47.3,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
2159,2008,19.3,73.9,0.6851242325837715,3,37420.0,50,1.0,0.0,0.0,1.0,0.0,20,36
2160,2015,22.77,98.59,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
2161,2016,16.0,140.0,0.4369465453776981,1,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,46
2162,2019,20.3,68.07,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
2163,2017,21.66,108.62,-0.5235939401453807,3,934.0,14,1.0,0.0,1.0,0.0,0.0,29,14
2164,2018,13.68,147.8,-0.6127259444404913,1,5222.0,26,1.0,0.0,1.0,0.0,0.0,28,3
2165,2017,16.55,105.0,0.09031515676448819,1,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,14
2166,2009,19.7,46.3,0.5030192753451622,4,37420.0,77,0.0,1.0,1.0,0.0,0.0,20,65
2167,2013,21.1,55.2,0.41688192720514944,4,16333.0,84,0.0,1.0,0.0,1.0,0.0,11,84
2168,2016,25.17,53.3,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
2169,2011,19.81,68.05,0.6438107129252174,3,16333.0,76,0.0,1.0,0.0,1.0,0.0,11,74
2170,2010,12.8,102.0,1.925192966164461,1,5222.0,22,1.0,0.0,1.0,0.0,0.0,28,13
2171,2018,21.1,55.2,-0.9589839968572472,4,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
2172,2010,16.2,110.0,0.6466211011078364,3,16333.0,51,1.0,0.0,0.0,1.0,0.0,11,50
2173,2018,17.8,117.3,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
2174,2004,15.773569078947366,99.86529605263158,0.6544760881576347,1,18988.0,3,1.0,0.0,0.0,0.0,1.0,19,1
2175,2009,21.1,73.9,0.7668103868266797,3,37420.0,77,1.0,0.0,0.0,1.0,0.0,20,65
2176,2018,11.2,235.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
2177,2017,22.7,89.84,-0.1413106776512537,3,3487.0,34,1.0,0.0,1.0,0.0,0.0,9,32
2178,2010,19.7,46.3,0.8243571911311792,4,37420.0,99,0.0,1.0,0.0,1.0,0.0,20,85
2179,2011,20.54,103.6,0.6629987069182575,2,934.0,31,1.0,0.0,0.0,1.0,0.0,29,30
2180,2018,17.0,108.5,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
2181,2016,13.68,147.8,0.3030978747884284,1,5222.0,50,1.0,0.0,1.0,0.0,0.0,28,17
2182,2011,18.1,147.9,0.7006044954653311,1,1409.0,32,1.0,0.0,0.0,1.0,0.0,4,3
2183,2015,18.6,81.83,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
2184,2018,20.14,81.86,-0.9589839968572472,3,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
2185,2015,23.0,88.7,0.4857285917244767,3,8074.0,44,1.0,0.0,1.0,0.0,0.0,27,18
2186,2014,23.4,74.0,0.03794032195548667,3,37420.0,135,1.0,0.0,1.0,0.0,0.0,20,120
2187,2015,25.4,37.5,0.4857285917244767,4,8074.0,44,0.0,1.0,1.0,0.0,0.0,27,4
2188,2011,15.37,73.0,0.8260574793478236,3,37420.0,108,0.0,1.0,0.0,1.0,0.0,20,3
2189,2018,25.4,73.97,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
2190,1998,17.3,60.0,-0.0038188745179817104,4,37420.0,7,0.0,1.0,0.0,1.0,0.0,20,3
2191,2009,21.577849519743864,70.51968034096963,0.5030192753451622,3,37420.0,77,1.0,0.0,1.0,0.0,0.0,20,11
2192,2017,20.14,81.86,-0.6060935388716245,3,16333.0,158,0.0,1.0,1.0,0.0,0.0,11,158
2193,2013,22.32,126.32,0.09544451088919977,2,16333.0,84,1.0,0.0,0.0,0.0,1.0,11,84
2194,2017,25.17,53.3,-0.5332939744028466,4,839.0,29,0.0,1.0,1.0,0.0,0.0,25,26
2195,2019,20.14,81.86,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
2196,2009,19.3,73.9,0.5030192753451622,3,37420.0,77,1.0,0.0,1.0,0.0,0.0,20,65
2197,2016,21.4,83.1,-0.048786000313672626,3,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
2198,2017,20.4,81.8,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
2199,2012,18.6,85.8,0.2830395065778076,3,37420.0,126,0.0,1.0,1.0,0.0,0.0,20,109
2200,2018,24.7,47.3,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
2201,2018,27.39,74.0,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
2202,2012,19.4,70.0,1.056852028091917,3,8074.0,78,1.0,0.0,0.0,1.0,0.0,27,54
2203,2016,19.09,69.01,-0.0058147542743370575,3,8074.0,27,1.0,0.0,1.0,0.0,0.0,27,23
2204,1997,16.1,37.0,1.0563603145595335,4,37420.0,8,0.0,1.0,0.0,1.0,0.0,20,6
2205,2010,17.8,75.0,0.8243571911311792,3,37420.0,99,1.0,0.0,0.0,1.0,0.0,20,85
2206,2012,19.09,69.0,0.7343919489647628,3,8074.0,78,1.0,0.0,0.0,0.0,1.0,27,54
2207,2004,19.88817244611059,87.28475164011248,0.9201374811284437,3,16333.0,8,0.0,1.0,0.0,0.0,1.0,11,5
2208,2012,18.0,62.0,0.5870056523262864,4,1409.0,26,0.0,1.0,1.0,0.0,0.0,4,25
2209,2008,21.577849519743864,70.51968034096963,-0.1711426841971255,3,37420.0,50,0.0,1.0,1.0,0.0,0.0,20,11
2210,2014,12.07,241.4,0.7344396511728216,1,189.0,7,1.0,0.0,1.0,0.0,0.0,2,1
2211,2007,15.9,85.0,0.7389363283614654,3,37420.0,52,0.0,1.0,0.0,0.0,1.0,20,42
2212,2012,17.21,100.0,1.6061946252959571,3,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,27
2213,2004,17.3,60.0,0.7473761414285826,4,37420.0,23,0.0,1.0,0.0,1.0,0.0,20,12
2214,2014,19.7,46.3,0.3258395543531243,4,37420.0,135,0.0,1.0,0.0,1.0,0.0,20,120
2215,2019,15.96,62.1,-1.4353645757429951,1,18988.0,36,1.0,0.0,1.0,0.0,0.0,19,18
2216,2004,13.4,125.0,1.295846272071016,2,5222.0,5,0.0,1.0,0.0,1.0,0.0,28,3
2217,2018,22.0,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
2218,2013,19.09,69.01,0.8027619248557887,3,8074.0,47,1.0,0.0,0.0,1.0,0.0,27,36
2219,2008,19.7,46.3,0.6851242325837715,4,37420.0,50,0.0,1.0,0.0,1.0,0.0,20,36
2220,2016,17.19,81.86,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
2221,2017,13.5,254.79,-1.156468829678882,1,321.0,10,1.0,0.0,1.0,0.0,0.0,21,10
2222,2013,21.7,98.96,0.305853865732903,3,3487.0,22,1.0,0.0,0.0,1.0,0.0,9,19
2223,2019,28.4,74.02,-2.266830475225616,3,37420.0,109,1.0,0.0,1.0,0.0,0.0,20,102
2224,2012,23.2,73.94,0.7283538070884685,3,37420.0,126,1.0,0.0,0.0,1.0,0.0,20,109
2225,2009,13.9,103.2,0.7707940800508842,2,16333.0,35,0.0,1.0,0.0,1.0,0.0,11,34
2226,2011,15.5,132.0,-0.0551202492796192,2,3837.0,10,0.0,1.0,1.0,0.0,0.0,10,10
2227,2015,18.6,81.83,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
2228,2017,24.0,73.97,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
2229,2015,26.0,98.6,0.8511606751343692,3,3837.0,42,1.0,0.0,0.0,1.0,0.0,10,37
2230,2020,24.3,88.5,-3.1088935323917477,3,37420.0,25,1.0,0.0,1.0,0.0,0.0,20,25
2231,2019,21.21,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
2232,2011,18.1,147.9,0.7006044954653311,1,1409.0,32,1.0,0.0,0.0,1.0,0.0,4,3
2233,2012,19.3,73.9,0.2830395065778076,3,37420.0,126,1.0,0.0,1.0,0.0,0.0,20,109
2234,2012,25.44,57.6,0.5870056523262864,4,1409.0,26,1.0,0.0,1.0,0.0,0.0,4,25
2235,2015,26.59,74.0,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
2236,2005,19.88817244611059,87.28475164011248,0.7217007268704428,3,16333.0,13,0.0,1.0,0.0,0.0,1.0,11,5
2237,2014,15.96,62.1,0.6529489507922431,1,18988.0,69,1.0,0.0,0.0,1.0,0.0,19,47
2238,2007,10.5,120.0,0.9802760283687828,1,18988.0,14,1.0,0.0,1.0,0.0,0.0,19,8
2239,2016,23.01,67.0,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
2240,2018,23.84,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
2241,2015,15.96,62.1,0.47039304362559575,1,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,64
2242,2007,17.7,78.0,1.3718159266642926,3,3837.0,3,0.0,1.0,1.0,0.0,0.0,10,3
2243,2018,18.2,88.7,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
2244,2016,11.36,171.5,0.3146289266670291,1,5222.0,50,1.0,0.0,0.0,1.0,0.0,28,17
2245,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
2246,2011,20.54,103.6,0.687233002199145,2,934.0,31,1.0,0.0,1.0,0.0,0.0,29,30
2247,2011,18.6,67.0,1.0058973852967432,3,3487.0,43,1.0,0.0,0.0,1.0,0.0,9,38
2248,2010,15.26,74.9,0.536006860475682,3,1409.0,23,0.0,1.0,1.0,0.0,0.0,4,19
2249,2007,15.3,83.0,2.407548370982889,3,16333.0,17,0.0,1.0,0.0,1.0,0.0,11,16
2250,2009,19.3,73.9,0.7668103868266797,3,37420.0,77,1.0,0.0,0.0,1.0,0.0,20,65
2251,2011,13.7,138.1,1.1327795178066815,1,8074.0,63,1.0,0.0,0.0,0.0,1.0,27,15
2252,2013,12.99,100.6,0.8622207221386328,1,5222.0,47,1.0,0.0,0.0,1.0,0.0,28,31
2253,2013,23.4,74.0,0.23834764238879833,3,37420.0,155,1.0,0.0,1.0,0.0,0.0,20,129
2254,2017,28.4,74.02,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,212
2255,2018,16.55,105.0,-0.5796426694658621,1,18988.0,47,1.0,0.0,1.0,0.0,0.0,19,14
2256,2010,17.0,70.0,0.7030768096502188,3,8074.0,42,1.0,0.0,1.0,0.0,0.0,27,32
2257,2018,16.25,148.0,-1.0829260211416971,1,684.0,3,1.0,0.0,1.0,0.0,0.0,26,2
2258,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
2259,2013,18.5,85.8,0.5848639999519061,3,37420.0,155,0.0,1.0,0.0,1.0,0.0,20,129
2260,2018,21.19,88.76,-0.9589839968572472,3,16333.0,103,1.0,0.0,1.0,0.0,0.0,11,103
2261,2016,19.16,157.7,0.3030978747884284,1,5222.0,50,0.0,1.0,1.0,0.0,0.0,28,26
2262,2016,14.3,103.5,-1.7638982571581967,2,684.0,30,0.0,1.0,1.0,0.0,0.0,26,30
2263,2018,22.0,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
2264,2007,19.7,46.3,0.510949600778407,4,37420.0,52,0.0,1.0,0.0,1.0,0.0,20,42
2265,2014,20.77,88.8,0.3258395543531243,3,37420.0,135,1.0,0.0,0.0,1.0,0.0,20,13
2266,2015,12.55,168.5,0.7720726740590236,1,5222.0,43,1.0,0.0,0.0,1.0,0.0,28,25
